sqrt(mean(sum)),Minimo,Maximo,Media,Media-absoluta,Mediana,Mediana-abosluta,Desv-Est,std/Media,Kurtosis,Skewness,decil 0,decil 1,decil 2,decil 3,decil 4,decil 5,decil 6,decil 7,decil 8,decil 9,decil 10
8855.893563902695,0.0,4455.684498339862,1589.7807584528944,1207.7687759930573,1424.4880158702993,1055.6268763036328,860.4877321898789,0.6040680740049321,2.2199328698821197,0.9214233117860906,0.0,895.8822378209657,1034.353899269238,1243.2557955155721,1335.8795342925876,1424.4880158702993,1564.6284215139492,1735.3691238331248,2121.4966298501713,2663.5709602986153,4455.684498339862
8855.893563902695,802.4519678001567,3637.4998480379227,1737.9644301804817,1207.7687759930573,1452.1795866292957,1055.6268763036328,857.7950788780579,0.5906949021843199,-0.136944993394148,1.0742418312435387,802.4519678001567,944.6118569599005,1082.637902049601,1141.3279337438014,1249.4494488795908,1452.1795866292957,1674.8277478389416,1791.077910904949,2638.4415219474563,3201.0002186263423,3637.4998480379227
8855.893563902695,752.6365096042039,2559.2669653878816,1086.1636570598673,1207.7687759930573,967.2370976860753,1055.6268763036328,357.9113997023558,0.3700348141718184,7.425861049494683,2.5971193154766863,752.6365096042039,848.2433036127187,891.7689371676628,923.6267445651459,940.2729910587643,967.2370976860753,992.2639828982656,1038.8911875862304,1200.634108823379,1417.8295592762615,2559.2669653878816
8855.893563902695,715.2737709548807,1373.6140124026936,1031.6938475205013,1207.7687759930573,1038.553922823653,1055.6268763036328,145.75081884845312,0.1403401553307711,0.02599549919513411,-0.0547942516440923,715.2737709548807,840.6142764829382,933.7587265196871,951.4362480367416,1008.0981840164884,1038.553922823653,1074.2856669803737,1094.4670589744358,1144.526571203644,1178.5013111531196,1373.6140124026936
8855.893563902695,750.1430353725839,4559.573895205219,1318.9403661519705,1207.7687759930573,1093.6949849079806,1055.6268763036328,913.9111424773712,0.8356179328684261,7.413444381269402,2.8673406881780354,750.1430353725839,788.6528195734776,856.8892031373136,945.4955099460941,1063.8727260117291,1093.6949849079806,1138.6876315439579,1156.0113948428223,1187.2237731423156,1730.2305254562798,4559.573895205219
8855.893563902695,642.2358459159026,2065.014295703756,1008.946186238297,1207.7687759930573,942.9710512119229,1055.6268763036328,269.55117029214597,0.28585307040519864,4.172324654074881,1.6356249963936045,642.2358459159026,740.6183581704859,813.2888522017247,841.7492683599464,891.4385205470709,942.9710512119229,1001.0853372310712,1114.363757811875,1178.3384297957514,1344.9628666881767,2065.014295703756
8855.893563902695,749.402942768993,1610.8391872960906,1096.7417567075843,1207.7687759930573,1046.3682645940212,1055.6268763036328,199.17562904805177,0.1903494551464915,0.7366687659746183,0.938053809983965,749.402942768993,914.0337600392083,955.8981794470174,1002.5979660403478,1022.1900409851066,1046.3682645940212,1083.0972260219085,1099.697273127157,1239.1357954089199,1400.061959775878,1610.8391872960906
8855.893563902695,602.0065917781594,1473.2416260426767,1015.9952561180656,1207.7687759930573,1027.0149878850598,1055.6268763036328,200.23655738454258,0.19496945979034963,0.035074664368595077,-0.027372282983176448,602.0065917781594,719.1034044420334,868.7423463081542,966.7210474766731,1003.8002113263432,1027.0149878850598,1047.5050994419325,1111.4768550817334,1140.8314266159887,1270.890679087244,1473.2416260426767
8855.893563902695,594.4558733284097,1305.3144468870937,1036.000125506858,1207.7687759930573,1064.8854880132444,1055.6268763036328,179.3157140241691,0.16838966822500157,-0.194497155279302,-0.7107366892191187,594.4558733284097,755.8754438027016,877.7591391962472,975.7788408549969,1044.8581660725665,1064.8854880132444,1104.2900936363467,1136.65977075744,1207.544597856506,1246.9420895816797,1305.3144468870937
8855.893563902695,661.9127432711915,1458.5500754827738,1155.4613759940532,1207.7687759930573,1197.2641252962883,1055.6268763036328,216.67606850844777,0.18097599680006005,-0.837735692104443,-0.391473505561443,661.9127432711915,876.5409896943321,950.0805258506635,1021.5022332901531,1062.3754253427712,1197.2641252962883,1264.184996520561,1290.550459945444,1381.0629074769854,1406.6418106929486,1458.5500754827738
