sqrt(mean(sum)),Minimo,Maximo,Media,Media-absoluta,Mediana,Mediana-abosluta,Desv-Est,std/Media,Kurtosis,Skewness,decil 0,decil 1,decil 2,decil 3,decil 4,decil 5,decil 6,decil 7,decil 8,decil 9,decil 10
129.3847821376913,12.197125222016385,35.167214803742866,24.464281378539102,18.677819244123462,25.429367573041446,16.831108028596383,5.122251694004798,0.20143055777112895,0.38308461852778297,-0.7050498152643149,12.197125222016385,16.01154338716922,21.196916957968643,23.5397605182398,24.393228083826106,25.429367573041446,26.325324653736956,27.196395482659167,27.87668608049247,29.464538215238097,35.167214803742866
129.3847821376913,7.523710080268684,34.29294589306514,15.447835588734268,18.677819244123462,14.335379616618528,16.831108028596383,4.618430883317263,0.3221701138603452,5.478713747048831,1.8460066535347543,7.523710080268684,11.78315970530857,12.36739710508568,12.789598178485281,13.554344321033533,14.335379616618528,15.21524707724033,15.764434959713254,18.313917233894045,21.5051752116343,34.29294589306514
129.3847821376913,13.841010394075235,32.19933939949141,24.093058221344243,18.677819244123462,23.810474069357817,16.831108028596383,4.618243757034508,0.19395849673475504,-0.6625943691657818,-0.26700931796911054,13.841010394075235,18.68247664984831,20.621547761915053,21.42616480788808,22.2946137074132,23.810474069357817,26.39911909282936,27.548036045394763,28.402126097278515,29.96173545568756,32.19933939949141
129.3847821376913,10.094100929393214,29.358914203466988,20.736346481655822,18.677819244123462,21.0434056271058,16.831108028596383,4.145269795464715,0.19698664127470106,0.2491598662278931,-0.417295176413723,10.094100929393214,14.611043394014276,17.547937089653303,20.083571632588303,20.387429951422074,21.0434056271058,21.536161648692868,22.830534075504225,23.741239349503346,25.459033908155224,29.358914203466988
129.3847821376913,10.01038717724849,33.838540224930256,22.42583730185978,18.677819244123462,22.597592562088348,16.831108028596383,4.921458687837288,0.21778685823789687,0.9952352157424493,-0.2768387933016253,10.01038717724849,16.932855422230777,19.732550816825544,20.684326480889876,21.525528357520358,22.597592562088348,23.31745026298868,24.324222321283163,25.94320504326742,28.349375233218293,33.838540224930256
129.3847821376913,11.274813738114496,27.336057068743607,17.88612973549797,18.677819244123462,17.624472077401844,16.831108028596383,3.676956030474898,0.2086278677923921,0.10759751428025677,0.4866342979247189,11.274813738114496,13.552760872939173,14.987710290799722,15.91215921830084,16.788490651859696,17.624472077401844,18.182626414741133,19.32999550977663,20.601344005973054,22.330531219053356,27.336057068743607
129.3847821376913,8.997506537799271,25.856020045809974,15.675825696209671,18.677819244123462,15.22311447829965,16.831108028596383,3.5536335937480366,0.23343669909424217,0.7449416562637374,0.6709040620981641,8.997506537799271,11.193502970768975,12.664542111612391,14.011126233983628,14.686092312932225,15.22311447829965,16.3204634029144,17.23654742741626,17.830343148831666,20.02218576733352,25.856020045809974
129.3847821376913,5.019718239962663,26.87069440205361,14.665976916622196,18.677819244123462,13.636439141207715,16.831108028596383,4.399684137686877,0.3226417169561186,0.6612572074439043,0.6169171678041638,5.019718239962663,10.1294373118882,11.715270931513441,12.568324312260476,13.00365691427637,13.636439141207715,14.155536215964153,17.19796002535143,18.711927826143604,19.942535695361446,26.87069440205361
129.3847821376913,8.375889522272649,24.026885769508503,14.936297865718576,18.677819244123462,14.501795061557615,16.831108028596383,3.511757900886348,0.24216022126774941,0.006022583193769915,0.5508823923877855,8.375889522272649,10.811852108779755,11.88595346994543,12.581950593770323,13.421987651188214,14.501795061557615,15.963541006896138,16.43654024851147,17.47172346430877,19.053100818205117,24.026885769508503
129.3847821376913,7.167312044435517,28.264789843738612,16.44660325505296,18.677819244123462,16.037743979790925,16.831108028596383,3.9798122849744217,0.24815287549105172,1.6425613291991952,0.4114860325501988,7.167312044435517,13.337867196217882,14.071908965009328,14.773573345813757,15.629589134076511,16.037743979790925,16.58688765878751,17.837485744481473,18.56407244009291,21.628793492390233,28.264789843738612
