sqrt(mean(sum)),Minimo,Maximo,Media,Media-absoluta,Mediana,Mediana-abosluta,Desv-Est,std/Media,Kurtosis,Skewness,decil 0,decil 1,decil 2,decil 3,decil 4,decil 5,decil 6,decil 7,decil 8,decil 9,decil 10
185.7837830942825,5.989112669701669,48.10123841150501,25.663691537524063,26.914063118035454,22.14600740255558,26.25826207459184,10.218798210515692,0.4614284654007871,-0.8189711160685431,0.3807713615333652,5.989112669701669,15.284250034126096,17.144437241714535,18.838287346131533,20.39478014862841,22.14600740255558,26.04381196529529,32.12450630692045,36.35280873071712,40.463150239558985,48.10123841150501
185.7837830942825,5.8276102431297385,30.90968709529215,20.199123617415406,26.914063118035454,20.413122282842743,26.25826207459184,5.523707621454187,0.27059592084533146,-0.016380538557663638,-0.3880176578759627,5.8276102431297385,13.250540923632514,15.847780635741422,18.047029973234697,19.5204745848344,20.413122282842743,21.50987137377386,23.70156820747853,24.91706777295951,26.261517445957775,30.90968709529215
185.7837830942825,11.430462550774175,36.32768768958837,23.73623161338793,26.914063118035454,22.991576726734568,26.25826207459184,5.879718278305938,0.2557335822675011,-0.2918389818783198,0.12312644526065172,11.430462550774175,17.34889369318072,19.353633785085254,21.002233630216086,21.572394918713538,22.991576726734568,24.86041432582416,27.331658143697013,28.703307004373382,31.39350689313601,36.32768768958837
185.7837830942825,9.679847531989555,40.65299085980336,25.98516089019682,26.914063118035454,25.48511857740585,26.25826207459184,7.218279711340745,0.28323508440491235,-0.6818447335804314,0.13430504756540323,9.679847531989555,17.77320271214018,19.969057279996672,21.276501001389967,23.048872250504775,25.48511857740585,26.66287856247807,30.583830565770352,33.838739348776976,34.448542735825775,40.65299085980336
185.7837830942825,18.926477048820203,45.34902256691856,29.352087954434566,26.914063118035454,28.385239244351375,26.25826207459184,5.681230980287468,0.20014736995454516,0.43715224652296625,0.588033365369905,18.926477048820203,22.365826480854235,24.656246353899352,26.56739475945857,27.93261840399293,28.385239244351375,29.01118380512569,31.55377882905288,33.531951759645025,37.32530840814005,45.34902256691856
185.7837830942825,8.68114654767125,46.16165831021294,29.72682429537754,26.914063118035454,29.31443729145915,26.25826207459184,7.44493464071061,0.2539681920785058,0.613372621491898,-0.16871855218092655,8.68114654767125,22.037862837883463,24.64734957267725,26.133368877206852,27.421803042520985,29.31443729145915,31.72580040535133,33.335845760806166,35.253014944694044,38.78357835429364,46.16165831021294
185.7837830942825,14.40099231027185,46.72600841975764,32.945873443853145,26.914063118035454,33.20022809980341,26.25826207459184,6.725297252726796,0.20256780262201327,0.3300049988057352,-0.24926444657071573,14.40099231027185,24.562706466048635,26.6082077405716,30.77931117031988,32.33249083083486,33.20022809980341,34.141716125467916,36.012138810753484,37.85277131134846,41.457260231178545,46.72600841975764
185.7837830942825,6.594176051690274,36.70823228437977,25.99687875093862,26.914063118035454,26.168984032335906,26.25826207459184,6.116340692870601,0.23372480510947224,1.0845780005837216,-0.5854917785841748,6.594176051690274,19.59989811809281,21.126985595595276,22.60299907806532,24.503051135736147,26.168984032335906,26.91730054173733,30.08633157834489,30.68515605881132,33.725043879140415,36.70823228437977
185.7837830942825,8.568904764437427,46.32723621969062,28.910106222602256,26.914063118035454,27.710409588608066,26.25826207459184,8.058971454319824,0.2908283051013768,-0.034974390595865046,0.10262514478032145,8.568904764437427,19.814641313339138,23.291075974304597,24.62149912168958,25.775868410405916,27.710409588608066,29.928341462731915,32.890026929093985,35.340800963085236,40.71952846512518,46.32723621969062
185.7837830942825,13.001022384655942,42.69351074868533,26.624652854624188,26.914063118035454,26.347540116847775,26.25826207459184,6.517432037961227,0.2473639667709888,0.02515641185155104,0.31064004099722575,13.001022384655942,18.902948985632328,21.743940040273458,22.94823149771861,23.985730130784,26.347540116847775,27.754908525380536,28.939996974315065,32.359976941973024,34.649714524285216,42.69351074868533
