sqrt(mean(sum)),Minimo,Maximo,Media,Media-absoluta,Mediana,Mediana-abosluta,Desv-Est,std/Media,Kurtosis,Skewness,decil 0,decil 1,decil 2,decil 3,decil 4,decil 5,decil 6,decil 7,decil 8,decil 9,decil 10
0.4755538772962395,0.021484375,0.1279296875,0.07108931107954546,0.06508012251420454,0.070556640625,0.06591796875,0.03122076719771948,0.4424922575842872,-0.8053785906991728,0.2912304952095696,0.021484375,0.029931640625,0.04130859375,0.05200195312500001,0.0642578125,0.070556640625,0.07451171875000001,0.07890625,0.10585937499999999,0.11958007812500002,0.1279296875
0.4755538772962395,0.017578125,0.0712890625,0.04164817116477273,0.06508012251420454,0.038330078125,0.06591796875,0.012195252104595634,0.31816402942945043,0.5680501532345912,0.6659637366567959,0.017578125,0.02880859375,0.03466796875,0.0361328125,0.03759765625,0.038330078125,0.040820312500000004,0.04418945312499999,0.048925781249999994,0.06020507812500001,0.0712890625
0.4755538772962395,0.02880859375,0.1171875,0.07905717329545454,0.06508012251420454,0.084716796875,0.06591796875,0.025069291140495942,0.2959187795719636,-1.0148708282031018,-0.3450488036824698,0.02880859375,0.046533203125,0.05185546875,0.0615234375,0.07578125,0.084716796875,0.09082031250000001,0.09340820312499999,0.10400390625,0.10844726562500001,0.1171875
0.4755538772962395,0.01953125,0.08740234375,0.06020285866477273,0.06508012251420454,0.065673828125,0.06591796875,0.019473701197327317,0.29652148737640405,-1.0127056331007696,-0.39989874652854684,0.01953125,0.0341796875,0.0404296875,0.04877929687500001,0.05751953125,0.065673828125,0.07041015625000001,0.07197265624999999,0.07900390624999999,0.084375,0.08740234375
0.4755538772962395,0.0283203125,0.15478515625,0.068359375,0.06508012251420454,0.0634765625,0.06591796875,0.031298045993644774,0.49306460149988074,0.1833218883655432,0.880567298979293,0.0283203125,0.034423828125,0.040625,0.045263671875,0.05458984375,0.0634765625,0.06933593750000003,0.07851562499999999,0.09609375,0.113427734375,0.15478515625
0.4755538772962395,0.0234375,0.2216796875,0.07704856178977272,0.06508012251420454,0.066162109375,0.06591796875,0.04518837767264716,0.6829948153031836,2.2085247035235462,1.4014667536991872,0.0234375,0.02802734375,0.040624999999999994,0.051074218750000004,0.061328125,0.066162109375,0.08281250000000001,0.0865234375,0.09833984375,0.13247070312500006,0.2216796875
0.4755538772962395,0.02880859375,0.119140625,0.07478471235795454,0.06508012251420454,0.068603515625,0.06591796875,0.030224302683181527,0.44056492452068163,-1.6177689496048147,0.13156396421553354,0.02880859375,0.0408203125,0.04384765625,0.048779296875,0.056738281249999994,0.068603515625,0.08740234375,0.10122070312499999,0.10888671875,0.114453125,0.119140625
0.4755538772962395,0.0400390625,0.10791015625,0.08583762428977272,0.06508012251420454,0.09228515625,0.06591796875,0.017190473930859086,0.18627561169523496,0.3059284260006061,-0.9957015922668796,0.0400390625,0.062158203125,0.0701171875,0.077099609375,0.08564453125,0.09228515625,0.09560546875,0.098193359375,0.099609375,0.102392578125,0.10791015625
0.4755538772962395,0.017578125,0.09912109375,0.04319069602272727,0.06508012251420454,0.040283203125,0.06591796875,0.01992512953766821,0.494626245977509,2.295657988806741,1.5058028202929392,0.017578125,0.02294921875,0.02724609375,0.032128906250000006,0.03818359375,0.040283203125,0.041894531250000006,0.045507812499999994,0.05146484375,0.06289062500000002,0.09912109375
0.4755538772962395,0.021484375,0.0849609375,0.04958274147727273,0.06508012251420454,0.0458984375,0.06591796875,0.015540833844221173,0.3385917841804783,-0.08871322432906581,0.5281834471841277,0.021484375,0.03251953125,0.03740234375,0.040966796875,0.04501953125,0.0458984375,0.05068359375000001,0.055273437499999994,0.06025390625,0.07231445312500001,0.0849609375
