sqrt(mean(sum)),Minimo,Maximo,Media,Media-absoluta,Mediana,Mediana-abosluta,Desv-Est,std/Media,Kurtosis,Skewness,decil 0,decil 1,decil 2,decil 3,decil 4,decil 5,decil 6,decil 7,decil 8,decil 9,decil 10
9500.921233544861,0.0,2520.1167670486907,1369.0978393514051,1352.2773492017216,1345.2826643349322,1274.1561163675374,499.1018182529658,0.3710014493494621,1.7336289540332328,-0.36630401518689126,0.0,849.6163309739819,1027.264602469173,1208.98626346563,1292.7465210501537,1345.2826643349322,1500.2730878930158,1616.8609713372948,1689.1946585971548,1818.3025873745946,2520.1167670486907
9500.921233544861,1277.9484366542627,1923.3218164845198,1504.7754727876709,1352.2773492017216,1480.580388883774,1274.1561163675374,165.21818337482622,0.11159014709048391,0.48700146354144014,0.9199043137174188,1277.9484366542627,1328.871924135798,1371.9628864592953,1410.862887362071,1441.257481424401,1480.580388883774,1525.7534149379844,1545.842698807732,1601.4282408565894,1725.851475812894,1923.3218164845198
9500.921233544861,0.0,2520.1167670486907,1369.0978393514051,1352.2773492017216,1345.2826643349322,1274.1561163675374,499.1018182529658,0.3710014493494621,1.7336289540332328,-0.36630401518689126,0.0,849.6163309739819,1027.264602469173,1208.98626346563,1292.7465210501537,1345.2826643349322,1500.2730878930158,1616.8609713372948,1689.1946585971548,1818.3025873745946,2520.1167670486907
9500.921233544861,874.2979896069602,3616.2607483041393,1443.158344307518,1352.2773492017216,1294.2268710528308,1274.1561163675374,619.2867018079837,0.47849933860838856,4.860234678380067,2.197534994945536,874.2979896069602,951.9518378338471,1037.6943297226865,1117.3738688730805,1182.2003405110868,1294.2268710528308,1379.809850152712,1431.5436939070034,1533.4639945556146,2183.2973221586744,3616.2607483041393
9500.921233544861,674.5149166880727,3688.445459297373,1308.6946495834202,1352.2773492017216,1144.9040153624676,1274.1561163675374,661.8399542747053,0.5780746205743474,5.3965052583961,2.286208476766314,674.5149166880727,777.1762468850952,874.6159898735181,968.0005445627885,1032.5544201429793,1144.9040153624676,1205.6447543313623,1322.000943956604,1531.709424042719,1793.6556398193159,3688.445459297373
9500.921233544861,686.770343483316,1543.4798799356415,1089.0050847637985,1352.2773492017216,1096.1866178195323,1274.1561163675374,178.05890134109453,0.16243484316135737,0.7220762053352399,-0.16766110346982332,686.770343483316,804.7292441194695,991.7710076338122,1026.5300693683541,1070.6040078156059,1096.1866178195323,1125.005337846721,1163.57877925468,1214.8258810180155,1261.494815323375,1543.4798799356415
9500.921233544861,730.3457340339752,2667.183491984544,1352.1633523481835,1352.2773492017216,1254.0853616822442,1274.1561163675374,478.00064865416385,0.3811547947684904,1.4984564690474618,1.3554148541646935,730.3457340339752,863.6059049690983,1028.0832711003725,1095.5193263382473,1167.1405361241273,1254.0853616822442,1349.4944992412425,1390.6644089006747,1552.9273343593263,2104.545580766073,2667.183491984544
9500.921233544861,812.5863459826629,1829.8980195841427,1328.497056792376,1352.2773492017216,1340.9508842672096,1274.1561163675374,251.40770378729854,0.18748464745200977,-0.6597097059173986,-0.06533902294395218,812.5863459826629,977.6355308865406,1096.3277060027162,1195.4669988050566,1280.0526622549035,1340.9508842672096,1412.2836788305567,1443.531914896443,1531.0983775779746,1675.2959210556555,1829.8980195841427
9500.921233544861,724.7653926834829,2269.625117411507,1309.6081735065748,1352.2773492017216,1253.929931999599,1274.1561163675374,366.21108770402736,0.2920506787169863,0.3705368998334575,0.8592164059816355,724.7653926834829,960.6196383122983,987.5060152017766,1089.7153488730528,1174.1832489341693,1253.929931999599,1304.5116843051126,1417.075748513543,1560.9194302838137,1812.1968074007916,2269.625117411507
9500.921233544861,894.3566698825873,2878.6323151007573,1448.6756792248636,1352.2773492017216,1225.5905157180605,1274.1561163675374,598.6923782638364,0.48849299222348247,0.8236742304299276,1.4712751392431864,894.3566698825873,998.2273957552289,1030.2886439669599,1081.3519593439214,1164.0794970727518,1225.5905157180605,1278.9197166713957,1374.068884862967,1766.5907377364733,2610.533004462702,2878.6323151007573
