sqrt(mean(sum)),Minimo,Maximo,Media,Media-absoluta,Mediana,Mediana-abosluta,Desv-Est,std/Media,Kurtosis,Skewness,decil 0,decil 1,decil 2,decil 3,decil 4,decil 5,decil 6,decil 7,decil 8,decil 9,decil 10
3.76115310234797,0.0,0.04101095,0.0038174593,0.00922797,0.0025896104,0.0030256067,0.004099586,1.58309,9.677032,2.5307617,0.0,0.000376491277711466,0.0008540266077034176,0.0013642551843076945,0.0019127677893266083,0.002589610288850963,0.003379469877108932,0.004399521695449948,0.005980104114860297,0.008584108855575328,0.04101094976067543
3.76115310234797,0.0,0.0057196743,0.0004885363,0.00922797,0.00031620183,0.0030256067,0.000526783,1.6659708,7.298312,2.285167,0.0,5.42148500244366e-05,0.00010776175768114626,0.00016612507752142847,0.00023363895306829363,0.0003162018401781097,0.00041740563465282344,0.000557453726651147,0.0007707683951593938,0.0011404387187212706,0.005719674285501242
3.76115310234797,0.0,0.08484451,0.005831367,0.00922797,0.003461603,0.0030256067,0.008498128,2.4549687,24.470966,4.3890758,0.0,0.0006015960301738232,0.0012494389666244388,0.0019165155477821828,0.0026356294285506013,0.0034616031916812062,0.004495811741799117,0.005876780161634087,0.00793223362416029,0.011986987106502062,0.08484450727701187
3.76115310234797,0.0,0.32482123,0.023097293,0.00922797,0.010805953,0.0030256067,0.031685937,2.9322667,7.495815,2.3841066,0.0,0.00044897184998262676,0.0011006694287061692,0.002600604039616884,0.00585337644442916,0.010805952828377485,0.01732416898012162,0.025428737513720986,0.03850763589143753,0.06447943076491357,0.32482123374938965
3.76115310234797,0.0,0.09764535,0.007914252,0.00922797,0.0048902207,0.0030256067,0.009721311,1.9879084,14.214797,3.1766157,0.0,0.0007860391167923809,0.001639793603681028,0.002601624839007855,0.0036862097680568696,0.004890220705419779,0.0064599642530083655,0.008519298583269119,0.011642923019826413,0.0176511749625206,0.0976453498005867
3.76115310234797,0.0,0.39666706,0.028084436,0.00922797,0.006405293,0.0030256067,0.046951223,7.330066,7.781961,2.588093,0.0,0.0003667446813778952,0.000937507685739547,0.001946302643045783,0.003671239595860243,0.0064052927773445845,0.011872641555964947,0.02335134744644165,0.045655985921621345,0.09171689450740819,0.3966670632362366
3.76115310234797,0.0,0.2974923,0.021554194,0.00922797,0.0065478566,0.0030256067,0.033470433,5.1116624,7.9533944,2.539873,0.0,0.0001523605940747075,0.0005837699165567756,0.0015594810713082552,0.0033693599980324507,0.006547856610268354,0.012199049629271035,0.02160883825272321,0.03623469099402428,0.06523289829492569,0.29749229550361633
3.76115310234797,0.0,0.0152513785,0.00053382583,0.00922797,3.2065237e-10,0.0030256067,0.0018281082,5701215.5,20.162458,4.3790054,0.0,0.0,0.0,0.0,0.0,3.2065236577061285e-10,2.1576837809789178e-07,5.16077479915111e-06,9.407633770024408e-05,0.0009560477570630712,0.015251378528773785
3.76115310234797,0.0,0.009914965,0.00043402243,0.00922797,0.00025165756,0.0030256067,0.0006866733,2.7286017,41.702465,5.493599,0.0,4.195323090243619e-05,8.691727853147314e-05,0.00013593064504675574,0.00018986302020493895,0.00025165754777844995,0.0003258293552789837,0.00042576521518640216,0.0005822512786835432,0.0008810096012894067,0.009914965368807316
3.76115310234797,0.0,0.006884552,0.0005243022,0.00922797,0.00033222642,0.0030256067,0.00066125684,1.99038,19.325645,3.6565819,0.0,5.628438993880991e-05,0.00011540727427927777,0.00018075006228173153,0.0002505259879399091,0.0003322264237795025,0.00042914361692965037,0.0005615266098175197,0.0007562965271063149,0.0011073612375184893,0.006884552072733641
