0,1,2,3,4,5,6,7,8,9
0.0,0.00023036709,0.003872523,0.042863432,0.060716223,0.00011221079,0.03995835,0.052847683,0.038698826,0.00719835
2.4948128e-23,0.0031379086,0.0024434775,0.048934575,0.061964594,0.00015857075,0.040265847,0.053065524,0.0436047,0.009503446
1.03356644e-22,0.0038155962,0.021613097,0.04710945,0.04821588,0.0007629449,0.03621005,0.046051014,0.045094725,0.014069502
4.947725e-22,0.0056286477,0.050777424,0.043128695,0.035947476,0.0011202634,0.03271223,0.033637635,0.04307596,0.015642302
4.035662e-22,0.0066910293,0.06578549,0.04184712,0.022823183,0.0016466716,0.023297772,0.023388341,0.04398316,0.013551555
4.792433e-22,0.0045747524,0.06114687,0.03923907,0.009661609,0.001844829,0.007830208,0.017261127,0.045031644,0.006129679
3.811562e-22,0.004646567,0.049660653,0.03919978,0.0063286982,0.0009440565,0.0019185527,0.016903084,0.047150534,0.003172361
9.489603e-22,0.0028489898,0.033500418,0.037960824,0.004861958,0.0005072767,0.00029218447,0.019542838,0.050886113,0.008767617
4.1227204e-22,0.003735072,0.023055015,0.03607788,0.011973514,0.0014939696,0.016555957,0.023100242,0.053921763,0.008643252
4.043321e-21,0.006187857,0.027098786,0.029552296,0.013681661,0.002432741,0.038242992,0.026274756,0.05491635,0.005567811
1.5596875e-20,0.0077667395,0.028034512,0.02478813,0.008119706,0.003612342,0.047670957,0.029578699,0.055327736,0.0048809433
4.5411262e-21,0.010251728,0.032858774,0.022457955,0.0033758944,0.005128095,0.04224507,0.032313615,0.05711307,0.006605038
1.2954161e-20,0.009877107,0.03975012,0.022559166,0.015259157,0.0054700417,0.031158173,0.03557255,0.0600409,0.008970363
1.2175724e-20,0.009454985,0.04634844,0.021582229,0.022842674,0.00472953,0.013240769,0.03955936,0.06152254,0.01098721
1.911937e-21,0.009754462,0.05041206,0.018990083,0.02427979,0.0030064753,0.0017635863,0.042698435,0.05974345,0.012283635
1.9155372e-21,0.00920359,0.04818768,0.015179854,0.024127917,0.00118797,0.0029472494,0.043322936,0.05398585,0.015632303
5.2196934e-21,0.010553871,0.03471724,0.010830554,0.02383529,0.0009041862,0.0077965357,0.040094502,0.04618606,0.023928134
3.1297303e-21,0.010899517,0.017479854,0.0067147883,0.019260265,0.0017978916,0.012104796,0.03307568,0.039148282,0.03034984
1.11713884e-20,0.011494596,0.012392109,0.002654194,0.014622828,0.002373653,0.012860794,0.023117993,0.032150533,0.03144974
4.689784e-21,0.011857158,0.020569505,0.0016765489,0.0098584285,0.0022842423,0.006493276,0.012062793,0.023965195,0.029817501
3.4535388e-20,0.011091105,0.036970552,0.008091799,0.01232862,0.0019385186,0.0016262513,0.0016900973,0.013722764,0.030609645
2.3413431e-20,0.010536899,0.05073559,0.015408251,0.02192152,0.0013481897,0.009326256,0.005688373,0.00027537812,0.03490996
8.49939e-21,0.009567604,0.044669773,0.022071796,0.027007867,0.0009613641,0.01625043,0.009072399,0.012784056,0.038125217
