0,1,2,3,4,5,6,7,8,9
0.00021736146,0.0009627878,0.00010260061,0.009769907,0.027680691,0.010002343,0.018613767,1.1505757e-05,0.0019256698,0.0018921053
0.00013956019,0.00096100883,0.0015365515,0.006762225,0.02526399,0.011390127,0.0298969,8.080919e-06,0.0026852628,0.002042977
5.4418804e-05,0.0009388247,0.0021390805,0.0035477288,0.013909658,0.007783755,0.04865748,1.5454849e-05,0.0025688226,0.0022423083
1.7496977e-05,0.00081269414,0.00263175,0.0003808337,0.0034968625,0.0026765736,0.064416,1.0533217e-05,0.0021132445,0.0025435437
3.8138973e-05,0.00058148464,0.00261308,0.003568529,0.023178136,0.0020877796,0.08605342,9.108026e-06,0.0018821148,0.002741779
9.06007e-06,0.0003312455,0.0018881017,0.004361594,0.041664362,0.006498435,0.11209571,4.4012163e-06,0.00126868,0.0027350828
4.0862793e-05,0.00011283308,0.0011201864,0.0022730094,0.053949326,0.008160847,0.1310229,8.473536e-06,0.0012177255,0.0025549503
9.896677e-05,3.6088277e-05,1.2385208e-05,0.00052518304,0.05883212,0.007768909,0.13300337,9.400007e-06,0.001549023,0.0023528782
0.00015393877,8.533512e-05,2.368538e-05,0.0040005455,0.058838718,0.0052373614,0.12933041,1.0932225e-05,0.0010768208,0.002318846
0.0002127749,0.0001693184,0.0007859982,0.006191848,0.05941631,0.0027715852,0.121314876,9.073353e-06,0.00044108066,0.0023667105
0.00025944054,0.00026977432,0.0014287052,0.0038570142,0.0608949,0.0013280142,0.10121644,6.5015606e-06,0.0019842917,0.002775262
0.00025090988,0.0003545277,0.0012431443,0.0012743904,0.06147066,0.004732582,0.08364404,7.0784727e-06,0.0032867373,0.0034065675
0.00022078131,0.0003498099,0.0015766992,0.007600894,0.059957772,0.008306442,0.07606802,8.851757e-06,0.0038744125,0.003708945
0.00018433713,0.00021485396,0.0024976425,0.009636654,0.059050597,0.009449167,0.07731961,1.0006563e-05,0.003561333,0.0036349413
0.00013392592,2.0038176e-05,0.0032154364,0.0038713098,0.063335136,0.0074278135,0.08448341,1.2506495e-05,0.0025065213,0.0032979648
8.355828e-05,0.00018616252,0.003273745,0.0012065837,0.0709501,0.003822883,0.09264303,1.5423358e-05,0.0011655677,0.0025661194
5.149348e-05,0.0004881217,0.0035255924,0.0018856996,0.07965745,0.0009913675,0.100143395,1.5175154e-05,0.000582021,0.0016272167
4.2839685e-05,0.0008784827,0.0035979485,0.004124111,0.0891178,0.0040414357,0.107422836,1.416008e-05,0.0014865849,0.00055841997
4.6054603e-05,0.0011909922,0.005150833,0.0061830226,0.09480449,0.005408673,0.11610071,1.4603537e-05,0.002503652,7.741858e-05
7.367959e-05,0.0013580426,0.008202812,0.0022367998,0.09550365,0.004965135,0.10615298,1.5216362e-05,0.0027595598,6.174114e-05
0.00011152262,0.001393702,0.0113357715,0.0064373715,0.093367085,0.0053470205,0.0917584,1.5642741e-05,0.0019079546,0.00019977869
0.00013611592,0.001385071,0.012391365,0.00696701,0.091170736,0.0056329435,0.08067638,1.5842434e-05,0.00043351253,0.00074310665
