0,1,2,3,4,5,6,7,8,9
0.0,0.031933364,0.0067717927,0.0006939085,0.017290872,0.00021050626,0.0005097614,0.0019448806,0.3282394,0.03681282
1.6836982e-25,0.04839283,0.012635862,0.010843548,0.008658133,0.0002485801,0.0111763105,0.021121508,0.5476573,0.037605073
7.025699e-25,0.04822684,0.09243626,0.0012287121,0.020799503,0.00021896801,0.014049915,0.00802242,0.30108306,0.03373449
1.1207647e-24,0.05306892,0.17338227,0.0063180435,0.013285335,0.0002561962,0.036168747,0.013986437,0.015762832,0.0415395
2.861614e-24,0.04142066,0.19188935,0.00044108662,0.014067059,0.00023553979,0.04068387,0.009326857,0.1975565,0.03941269
2.1038731e-24,0.038372286,0.12799673,0.0034885462,0.02491627,0.00023805197,0.033359487,0.015314526,0.08504313,0.040506613
3.0445485e-24,0.043595698,0.043526918,0.00037289658,0.03209663,0.00017186093,0.0136001995,0.015852768,0.14348596,0.026903564
6.5229966e-24,0.044587605,0.02131387,0.000666472,0.024597054,4.6881574e-05,0.0021490692,0.020698749,0.35550413,0.00903072
8.58621e-24,0.029406995,0.08954463,0.0047467593,0.032582674,0.00023749264,0.0026873383,0.019102732,0.3797347,0.013603038
7.435901e-24,0.01796569,0.18074714,0.0074056964,0.03671942,0.000526291,0.001430405,0.019252611,0.26137593,0.027317101
1.4564158e-23,0.021234894,0.21917532,0.01238173,0.03751755,0.0007323759,0.0058247587,0.0150791025,0.10006727,0.027761782
1.3337844e-23,0.036964785,0.19105527,0.014609541,0.035673894,0.00092054234,0.017852444,0.011446283,0.0571502,0.0148917325
1.6012005e-23,0.044178408,0.13947138,0.017893223,0.037707154,0.000907997,0.032652948,0.0069737458,0.15727855,0.0018909881
2.1763421e-23,0.0471594,0.12607652,0.021314343,0.03593328,0.00071861077,0.042142496,0.0038356232,0.25941887,0.0012954081
2.0734974e-23,0.04093114,0.1591154,0.02630756,0.043689903,0.00038138207,0.03586476,0.0015670861,0.2276041,0.015453699
1.656816e-23,0.040609494,0.19529678,0.03277316,0.042497613,3.5907564e-05,0.015422209,0.0011851067,0.073504254,0.037401527
2.9512953e-23,0.048748337,0.18495001,0.039071064,0.039566755,0.0003624323,0.013989546,0.0016926794,0.08806114,0.04388155
2.9336544e-23,0.04676889,0.122594655,0.048090693,0.04636669,0.0006621617,0.028631713,0.0013568017,0.12650199,0.038214978
2.8994617e-23,0.042971056,0.04592236,0.055059537,0.04804323,0.0009233745,0.019023722,0.0020310835,0.027161827,0.022400098
5.838016e-23,0.04389367,0.017074963,0.06042913,0.03734888,0.0009962742,0.017701676,0.0022759333,0.23654312,0.0036221184
4.635577e-23,0.051657055,0.04719891,0.062131394,0.03442174,0.0008564905,0.05039276,0.0037620119,0.31469777,0.01638921
4.6526313e-23,0.06668939,0.056988675,0.062766075,0.044505797,0.0006025566,0.057559904,0.004119418,0.18789804,0.036039013
5.606296e-23,0.07881476,0.07754462,0.06408134,0.04437981,2.4890693e-05,0.040572543,0.0044954424,0.044711795,0.051223278
5.8044884e-23,0.054229703,0.11816111,0.067219615,0.038247723,0.0005989381,0.0051131127,0.0030778423,0.23792669,0.05921549
4.731296e-23,0.019272694,0.18211219,0.07173858,0.0340805,0.0013959792,0.014313059,0.0018381457,0.25803825,0.06715321
8.6898595e-23,0.0130413165,0.23875298,0.07568223,0.04255454,0.0020839768,0.010526355,0.0009438049,0.13671647,0.07393688
6.1022146e-23,0.028815366,0.25625786,0.07342008,0.046269435,0.002693832,0.01966381,0.004125749,0.016308922,0.07878955
5.2327618e-23,0.061473917,0.22112864,0.065537654,0.035835646,0.0031524524,0.06215725,0.00619763,0.08181396,0.095066674
1.0187243e-22,0.07540349,0.14926372,0.054933045,0.03054954,0.0033933222,0.103433825,0.00815851,0.054294858,0.1335408
9.0776326e-23,0.03316687,0.088144496,0.048401773,0.036047958,0.0034675898,0.08897448,0.009674286,0.025385961,0.18701068
8.7396947e-23,0.027498608,0.075218186,0.04681069,0.03222057,0.003423249,0.012307734,0.0105369,0.11129551,0.2416477
9.764039e-23,0.042182636,0.09920017,0.049650066,0.030239439,0.0032331294,0.0872906,0.012652539,0.1632729,0.27575004
6.5707456e-23,0.010886158,0.105559394,0.053940255,0.03435043,0.0028924125,0.15741122,0.015248556,0.19572586,0.24044512
6.9677907e-23,0.017137082,0.06404219,0.053723026,0.03635701,0.002466148,0.123605125,0.015490413,0.20149446,0.13242903
1.3323551e-22,0.013851136,0.009403791,0.046711743,0.0366137,0.001975597,0.008120564,0.013416207,0.16678631,0.006791034
9.60506e-23,0.016077524,0.061949268,0.035552893,0.032836203,0.001449305,0.10994028,0.010312824,0.09911058,0.13232346
1.0457914e-22,0.043804217,0.05007256,0.026018165,0.029771382,0.0009008548,0.15800236,0.004493405,0.03809434,0.1882341
1.5809116e-22,0.041957863,0.0021121292,0.019214466,0.0320391,0.00052962237,0.096683,0.00062576396,0.018476862,0.16118638
1.3030076e-22,0.020665502,0.039334312,0.017221002,0.036252107,0.00031768452,0.034358386,0.00573699,0.05732444,0.09879433
1.4971818e-22,0.028906586,0.03687952,0.018513735,0.026151452,0.00017019562,0.15738809,0.009720682,0.118113786,0.050858285
1.7806221e-22,0.07318843,0.009927516,0.020484919,0.01760596,0.00015939254,0.2142869,0.012268705,0.13892907,0.051366538
1.135202e-22,0.11007899,0.005594248,0.019437253,0.023846101,0.00024241206,0.17828618,0.0127298925,0.107231416,0.10574316
1.5219126e-22,0.117506616,0.02858968,0.0119106015,0.028867768,0.0003953418,0.08404952,0.0094004925,0.0579575,0.17010272
1.9817516e-22,0.09787763,0.043607946,0.00122492,0.022464784,0.00056157773,0.010468122,0.004925306,0.032063924,0.2051953
1.2945266e-22,0.08287905,0.03948983,0.008908472,0.01774235,0.00069240236,0.06568307,0.0025975455,0.027048506,0.18736418
1.6360804e-22,0.09370694,0.011555839,0.013706181,0.019223643,0.0008808947,0.069235146,0.008433634,0.023590144,0.114489354
2.3706181e-22,0.09762712,0.016027596,0.011496179,0.021042544,0.0009935386,0.01541069,0.0129755335,0.05844086,0.016309002
1.5217117e-22,0.080350935,0.021504145,0.005351352,0.01858411,0.0009019719,0.06580086,0.014137002,0.0646529,0.05300209
1.7035358e-22,0.059929475,0.010572782,0.0006348858,0.016913865,0.00076557253,0.124732435,0.011834886,0.12116698,0.05179243
1.7158679e-22,0.05166004,0.0062984237,0.0014848852,0.022046855,0.0004548044,0.13834369,0.01014713,0.10734357,0.010348908
1.273949e-22,0.08049309,0.014761366,0.007142668,0.021185726,3.638851e-06,0.09917264,0.0058182995,0.049956586,0.09580799
1.9465285e-22,0.1338805,0.017459221,0.016155437,0.015695311,0.00032642545,0.0331267,3.300113e-05,0.037537724,0.15439443
2.4407546e-22,0.15404154,0.015851192,0.023914874,0.013412795,0.000643581,0.00922352,0.006112007,0.05108457,0.14641753
1.2895736e-22,0.12281067,0.0132278325,0.026404256,0.024098236,0.0008836289,0.016054105,0.009637644,0.09271309,0.072437026
2.0205272e-22,0.08064099,0.04617322,0.022173962,0.024484979,0.0010151329,0.0014398667,0.010135448,0.14752679,0.032700628
2.8901455e-22,0.05718196,0.11704025,0.014904401,0.019000214,0.0010122096,0.01742117,0.0076938476,0.20506147,0.121670544
2.3337992e-22,0.06421517,0.18430129,0.011174194,0.02194435,0.0009476276,0.009407639,0.003383488,0.21378231,0.1616267
2.6165045e-22,0.08163358,0.18185416,0.012915342,0.024395457,0.0008620526,0.014031809,0.00069146295,0.1646066,0.15660638
2.7184278e-22,0.075706445,0.07449108,0.018874021,0.02428678,0.0007296478,0.035075705,0.0045883297,0.113036186,0.127392
2.4187508e-22,0.042184934,0.05148492,0.025268774,0.02413648,0.00047457355,0.044568263,0.008280411,0.07929941,0.106498055
2.995677e-22,0.016868046,0.10353595,0.028808273,0.021791426,0.000190073,0.03609762,0.01133716,0.05377388,0.115560316
3.2094456e-22,0.026420653,0.045070514,0.026566502,0.023982175,4.9300463e-05,0.02099117,0.01092793,0.06350559,0.1486413
1.60644e-22,0.043677583,0.06408821,0.01992563,0.026549635,0.00024010446,0.004795505,0.008534142,0.10258915,0.19042195
2.7263651e-22,0.042731605,0.07573411,0.013725144,0.022462966,0.0004323502,0.004933179,0.0041343817,0.14294533,0.2079646
2.7685905e-22,0.014692096,0.056912992,0.010966341,0.028142218,0.0005349113,0.0017682811,0.0013913431,0.14309059,0.18167451
2.2410135e-22,0.027439937,0.2406091,0.011926796,0.03379528,0.0004892731,0.02665419,0.0005291027,0.119234756,0.1242902
1.8382776e-22,0.053748783,0.35107997,0.014939842,0.032510836,0.00053264527,0.08000204,0.0007173347,0.06262879,0.048999753
2.888375e-22,0.052941382,0.30942988,0.018957885,0.026189556,0.00055726507,0.13216218,0.00036100572,0.0048987446,0.015497372
3.09304e-22,0.052276935,0.17948882,0.019889079,0.027176378,0.00061382644,0.15888706,0.001275363,0.034574058,0.04510837
3.982181e-22,0.048908256,0.07859607,0.015283699,0.022773262,0.00062118133,0.12749372,0.0013923236,0.04944847,0.043664016
3.5233507e-22,0.039457064,0.0603935,0.00807049,0.025541421,0.0006587085,0.048085477,0.0005427595,0.031722527,0.019082773
2.4873365e-22,0.03964019,0.1175699,0.001924315,0.027497306,0.0006206257,0.029311497,0.00019199573,0.0030830386,0.0055862404
3.8561742e-22,0.05001203,0.16447887,0.00038323717,0.021576136,0.00052235636,0.06477381,0.0015800168,0.016506158,0.008628104
2.9288638e-22,0.075551234,0.1398282,0.0017946445,0.019608377,0.0005111736,0.030612888,0.0036509116,0.0077748527,0.013576444
2.1676471e-22,0.095256455,0.055688713,0.0043800077,0.02110584,0.00047757212,0.049187656,0.0043252152,0.03852602,0.05893892
1.3144339e-22,0.09460556,0.042244542,0.0063345167,0.027068216,0.00049131946,0.11652138,0.0042127226,0.077735834,0.10491638
2.221809e-22,0.07621322,0.09687712,0.004949476,0.02694323,0.0004428827,0.13432507,0.0022454252,0.09685875,0.13247305
3.028304e-22,0.04814502,0.08177597,0.000934193,0.010683808,0.00040671232,0.097872116,0.0012133862,0.10730112,0.13843256
5.3105677e-22,0.030408412,0.020737983,0.003122641,0.0039869635,0.00027926886,0.0352083,0.0047651418,0.11958856,0.12422518
4.6162676e-22,0.03011964,0.039805558,0.0042605093,0.020818004,4.4137116e-05,0.010162271,0.0077732773,0.12656684,0.105634935
4.0969785e-22,0.043551575,0.045092948,0.0031856461,0.010049627,0.0004246097,0.021510638,0.010184637,0.12060616,0.1008063
5.8643687e-22,0.05309482,0.0034873008,0.000297657,0.0032751178,0.00080492266,0.01242139,0.011605849,0.114253044,0.11126553
3.9288315e-22,0.04619748,0.0582885,0.0044880966,0.007775049,0.0011827224,0.00704469,0.011823362,0.110878214,0.13209073
2.4920676e-22,0.040358517,0.07645788,0.007978368,0.0035635736,0.001670577,0.020932835,0.011577045,0.100052856,0.1531976
2.5842755e-22,0.05216031,0.03383968,0.009527772,0.0040349723,0.0019752588,0.040949892,0.0093587125,0.10134214,0.1542109
1.7616396e-22,0.06796134,0.028348375,0.008845402,0.0021578944,0.0022349015,0.03832861,0.006788,0.11684579,0.13089736
1.2742898e-22,0.069608025,0.04905998,0.0076413658,0.016336728,0.0024826345,0.007074028,0.0058791838,0.13230391,0.082398735
4.2088236e-22,0.069196716,0.0021941909,0.007032442,0.0089353975,0.002539254,0.025577584,0.0047959615,0.13730243,0.023513462
3.761162e-22,0.06462337,0.087922536,0.0073917056,0.0004037806,0.0024296336,0.026235482,0.0042883605,0.14916503,0.02098049
4.0293705e-22,0.06155894,0.16735482,0.010745441,0.023011466,0.0020562492,0.014272938,0.0033839091,0.12929337,0.043999743
7.0750276e-22,0.06850215,0.19284545,0.015413618,0.028356545,0.001515429,0.062170796,0.0027073433,0.119712055,0.046266645
4.641857e-22,0.08244344,0.17438802,0.018148638,0.010592401,0.00081085693,0.07716108,0.0021435174,0.13930753,0.04068753
3.1571259e-22,0.09282951,0.14285333,0.01800576,0.021877939,1.0351905e-05,0.059327956,0.00097110966,0.17085229,0.039694864
4.2129913e-22,0.06465898,0.12983204,0.015095486,0.038077287,0.00068578275,0.036595926,0.0007069873,0.16967034,0.04651772
2.2328588e-22,0.019529024,0.15153639,0.013107147,0.030338435,0.0012842914,0.043536507,0.002960203,0.13648069,0.056733906
1.7934081e-22,0.014071283,0.18057348,0.011217664,0.041784737,0.0018079345,0.075665645,0.0048914826,0.03225462,0.06173905
4.312058e-22,0.039388783,0.18228833,0.011475332,0.043930165,0.0021651618,0.084893964,0.00764492,0.12275836,0.057495434
2.3813093e-22,0.07239737,0.13811672,0.012679185,0.042100113,0.0024021913,0.041688617,0.009107004,0.15026225,0.050131686
4.3491843e-22,0.10025287,0.05301365,0.014655835,0.05197969,0.002457242,0.02854684,0.010096296,0.025940599,0.042819776
8.719291e-22,0.07748439,0.036746733,0.016497297,0.04257711,0.0024228292,0.0661162,0.010578681,0.15895416,0.032998037
6.738898e-22,0.018435648,0.08034536,0.015796797,0.0485111,0.002132631,0.032193016,0.010090062,0.29497275,0.025920795
5.9980863e-22,0.01035974,0.0661664,0.012211427,0.06627585,0.0017039916,0.044834428,0.008629575,0.28496516,0.023836575
5.3748206e-22,0.0025068717,0.024372913,0.0069480236,0.055085603,0.0011502244,0.09420057,0.0070151323,0.05967949,0.027201245
1.2835777e-22,0.010350703,0.017633973,0.0033588025,0.051758382,0.0006854013,0.07797241,0.0076556616,0.23731828,0.030209202
1.6161715e-22,0.014779127,0.08063604,0.0036963227,0.07241943,0.0002991814,0.030752208,0.0085932575,0.36793566,0.03031482
3.2517273e-22,7.68663e-05,0.16969535,0.0070616626,0.06362892,5.2436182e-05,0.004223089,0.010582966,0.27987617,0.029738626
6.642318e-23,0.019052839,0.20738144,0.009779693,0.05129041,0.00014854435,0.01152529,0.012174035,0.0619469,0.024376895
3.5817107e-22,0.019482493,0.14578056,0.009725553,0.06418943,0.00024533476,0.018227236,0.01301996,0.15408497,0.01515563
6.5129583e-22,0.0073118065,0.021187648,0.0068336106,0.06088836,0.00022270303,0.010689762,0.012992758,0.19173375,0.00143
6.040775e-22,0.011711882,0.058799144,0.003950233,0.053046353,0.00023698926,0.05294612,0.0114544,0.033490848,0.011988734
6.7926866e-22,0.0428853,0.033053584,0.00056630734,0.056066588,0.00016827037,0.06464861,0.008680604,0.15685618,0.021930454
6.913151e-22,0.07100546,0.068739876,0.0008160475,0.05568558,0.00011021514,0.022400014,0.0047695143,0.22314456,0.024595357
3.4880135e-22,0.077401295,0.14981438,0.0006445859,0.05765829,1.1412904e-05,0.043508872,0.00095317955,0.17753915,0.015749296
3.2758435e-22,0.061288565,0.1329052,0.00039840883,0.057732634,0.00014534319,0.079251334,0.0038174407,0.11011195,0.004216991
1.805529e-22,0.042297397,0.059033033,0.0030321705,0.046674825,0.00014382138,0.05753868,0.0075282156,0.06882409,0.001565016
2.3645342e-22,0.040578846,0.013400491,0.008320769,0.038257338,7.988345e-05,0.003838058,0.011385252,0.12864816,0.0008019418
5.8934534e-22,0.047472212,0.04569714,0.013521421,0.042892918,0.0001417427,0.03404717,0.013545181,0.20590164,0.009640366
7.4813983e-22,0.05378992,0.13161308,0.01771117,0.03773613,0.00034920895,0.034775484,0.014143552,0.17345597,0.015077355
7.1256364e-22,0.06630444,0.1895401,0.019806804,0.02641606,0.00057364226,0.018694708,0.013731906,0.022778539,0.01325534
5.755371e-22,0.07812275,0.18479511,0.022616819,0.025230587,0.0007023707,0.021337057,0.011249996,0.09584903,0.009727993
6.7352737e-22,0.092610136,0.1427158,0.026395397,0.02828802,0.0006671102,0.03982634,0.010075257,0.082387656,0.0027351046
