0,1,2,3,4,5,6,7,8,9
0.0,0.0023389757,0.0018089181,0.0058609033,0.0036570902,0.002910672,0.00019930754,0.0149434535,0.031157877,0.005582231
0.0,0.0015018934,0.001961313,0.007579041,0.0010030217,0.009497073,0.00025912462,0.0146086775,0.025254898,0.008247192
0.0,0.0008561567,0.00031673835,0.0073849056,0.0019230008,0.016860947,0.0017766096,0.010484323,0.010511558,0.024866924
0.0,0.0015857759,0.002027355,0.0045705456,0.0038034585,0.017569466,0.0027927333,0.007085386,0.008300645,0.02839088
0.0,0.0007667608,0.0010333149,0.0004291499,0.0066156616,0.015282486,0.003194456,0.006067074,0.02852166,0.025588445
0.0,0.00082040264,0.00096871186,0.004533121,0.00863263,0.008676473,0.0028982896,0.004630797,0.044576433,0.015511825
0.0,0.0015368466,0.0010361269,0.0069111786,0.0065742596,0.00019750123,0.0026567515,0.0045429207,0.051557034,0.001882368
0.0,0.0035099452,1.5474403e-05,0.0060067335,0.0016468725,0.007748817,0.0028881992,0.0035137478,0.046729274,0.010818426
0.0,0.0049547534,0.0005305305,0.0029382384,9.080367e-05,0.014214254,0.002002269,0.0033269986,0.030211348,0.021476073
0.0,0.0041292966,0.0006633147,0.00037258558,0.0011108534,0.017165506,0.0009256974,0.0052087763,0.0069532925,0.028232312
0.0,0.0039849225,0.0022773044,0.0022681898,0.0021261962,0.0150844995,0.0009987076,0.0056952736,0.018021943,0.027489457
0.0,0.0033501242,0.003259934,0.0034916198,0.00081128714,0.009519044,0.0017408237,0.005659669,0.03874607,0.01859306
0.0,0.0016886501,0.0030422686,0.0018448452,0.00062981143,0.0037931625,0.0021879538,0.0065099797,0.050356068,0.0035379983
0.0,0.00021815291,0.0029645748,0.0009998652,0.0032110228,0.001497691,0.0018275949,0.0048092366,0.050028645,0.013090434
0.0,0.0026006373,0.0018062105,0.002844858,0.0056365216,0.0065990393,0.0004915084,0.00019411769,0.038155124,0.026035154
0.0,0.0018918287,0.00041520002,0.0057894085,0.0070692548,0.010919191,3.1036805e-05,0.004934653,0.017847449,0.035439618
